edit_history_tweet_ids,id,text,topic
['1597419762987900928'],1597419762987900928,"@tonyogp @JocemarFukes Uma coisa fica matutando na mina cabeça; eu não vejo nenhum candidato do manguaça defender ele, um babaca de um vereador de Guaíra no Paraná disse que eles são mais de sessenta milhões será que imbernarão após 2⁰ turno da eleição?",Vereador
['1597418946873135105'],1597418946873135105,"Assista a ""URGENTE | Exclusivo: TSE “terceirizou censura” com empresa ligada ao PT, aponta vereador"" no YouTube https://t.co/58TxCyv7Qs",Vereador
['1597418817994764288'],1597418817994764288,"@ketialmeida_ Amiga, ai nessa cidade não tem processo seletivo pra trabalhar em cargos da prefeitura? as vezes um cargo que fique por 2 anos, uma acessora de vereador 🤣 ou um cargo comissionado, sei la kkkkkkkkk aqui é o que mais vejo, pelo menos são coisas mais rápidas de conseguir",Vereador
['1597417878730727427'],1597417878730727427,"☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻
*Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro...* https://t.co/C3U6p5OmYe",Vereador
['1597417788435763200'],1597417788435763200,Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro. https://t.co/rJlYLBaOyf,Vereador
['1597417457467392000'],1597417457467392000,Olha o vereador do PT amaçando os generais das forças armadas…. https://t.co/43nRjUmEXd,Vereador
['1597416939961606145'],1597416939961606145,@avila_MTS vc quer ser vereador ent?🗣️,Vereador
['1597415654440972288'],1597415654440972288,"Recebi na tarde de hoje o resultado de uma enquete no Instagram, onde sai como o Melhor Vereador de Parnamirim.

Que alegria receber este resultado.
Pois mostra que apesar das inúmeras dificuldades e tribulações, o nosso trabalho vem dando resultado.

Obrigado, meu Deus! 🙏🏽",Vereador
['1597415609850941440'],1597415609850941440,"@PATRlOTAS Eu votei Bolsonaro mas os filhos dele, não merecem voto d ninguém. Nenhum deles, nem p vereador.",Vereador
['1597415411490131969'],1597415411490131969,"As duas coisas que eu evito e oque eu tô mas atraindo,cachaça e cigarro parem seus cachaceiro e fumantes de querer falar comigo karalho eu tenho alma de vereador",Vereador
['1597415384684335104'],1597415384684335104,@simoooes_ Da pra cogitar se buscar o quanto ele participou e trabalhou como vereador do RJ nos últimos anos.,Vereador
['1597414624378630144'],1597414624378630144,@CandiceTelli Aqui em Canela tinha um vereador querendo largar álcool gel de avião. Vai ver gostaram da ideia por lá. 🤪,Vereador
['1597413511323582464'],1597413511323582464,@WolfConservador Espero que tão logo ele comece a pensar em desistir de ser vereador e concorrer a presidência.,Vereador
['1597413226706513920'],1597413226706513920,"@FJoao_ss @GuilhermeBoulos Com um gordo sem cerebro como você, ela deve está tensa mesmo! Da próxima vez que você quiser discutir política, apareça com argumentos dignos de ser lidos e debatidos. Pois você já demonstrou não saber nem qual é a função de um vereador, quem dirás de um poder executivo.",Vereador
['1597413006543323136'],1597413006543323136,"É a esquerda esta mostrando sua outra face! Agora ameaça também!!
@exercitooficial
@GeneralMourao
@GeneralGirao
☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻 *Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro...* https://t.co/V0SCmhSLUD",Vereador
['1597411386006851584'],1597411386006851584,@EduardoPerovano ele já tem meu voto pra quando for virar vereador,Vereador
['1597410655178731524'],1597410655178731524,@PauloMartins10 Ele não é vereador pra isso,Vereador
['1597409289223933952'],1597409289223933952,@policiafederal STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo globo ladão vai preso na cadeia,Vereador
['1597409188098998274'],1597409188098998274,Câmara Municipal aprova relatório e arquiva processo por quebra de decoro parlamentar contra vereador https://t.co/K6rhWHAhpH,Vereador
['1597409093610008576'],1597409093610008576,@marmilbr STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo globo ladão vai preso na cadeia,Vereador
['1597409042057814016'],1597409042057814016,"@carneirofff @FernandoHoliday Ahhh, ele é vereador federal e precisa ficar no tweet o dia todo cuidando de questões nacionais, coitado. Não tem tempo pra isso",Vereador
['1597408910004359168'],1597408910004359168,@STF_oficial STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo globo ladão vai preso na cadeia,Vereador
['1597408705393610753'],1597408705393610753,@MPF_PGR STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo globo ladão vai preso na cadeia,Vereador
['1597408436295454720'],1597408436295454720,@SenadoFederal STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo globo ladão todos vocês vai estar preso na cadeia,Vereador
['1597408220183920640'],1597408220183920640,@iaras2007 @exercitooficial vereador de Guaíra no paraná ameaçando vocês.,Vereador
['1597408095956672512'],1597408095956672512,@nacaomarveI vem de vereador?,Vereador
['1597407789462085632'],1597407789462085632,@FernandoHoliday @LeilaneNeubarth @Rconstantino Vereador federal? A cidade de São Paulo virou um paraíso sem mais nenhum problema a ser tratado?,Vereador
['1597407754234507264'],1597407754234507264,"Presidente , votei no senhor em tudo, eis aqui um cidadão, que com orgulhos vos fala, nunca votei no PT , para nada, prefeito, vereador, Deputado estadual federal, senador, governador, se algo acontecer , jamais levarei essa culpa.",Vereador
['1597406506328424448'],1597406506328424448,@ptbrasil STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo globo vai tá preso aqui na cadeia,Vereador
['1597406313298153472'],1597406313298153472,@NiltoTatto @PTnaCamara STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vai dar preso aqui na cadeia,Vereador
['1597406203046285313'],1597406203046285313,@EduardoJorge Um verdadeiro facista! Esse não ganha nem pra Vereador ele mesmo se queimou 🤑🤑🤑🤑🤑🤑,Vereador
['1597406171765551104'],1597406171765551104,@senadorhumberto STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vai tá preso na cadeia,Vereador
['1597406106669953024'],1597406106669953024,@MariaDi95982228 @reinnerandrade @AndreJanonesAdv ROMBO de mais de 400 BILHÕES para tentar eleger o GENOCIDA. Maior gasto com CARTÃO CORPORATIVO da HISTÓRIA DO BRASIL. SALÁRIO DE MAIS DE 100 MIL REAIS PARA GENERAIS. BARRAS DE OURO NO MEC. O Genocida não tinha nem um Maverick quando se elegeu vereador. COMO ELE ENRICOU?????,Vereador
['1597406014038773762'],1597406014038773762,@lindberghfarias STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vai preso e na cadeia,Vereador
['1597405786761674753'],1597405786761674753,@LulaOficial STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vocês dois botar na cadeia preso,Vereador
['1597405620256538625'],1597405620256538625,@GuilhermeBoulos STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vocês dois vai dar preso na cadeia,Vereador
['1597405406426324992'],1597405406426324992,@dilmabr @ministronardes STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vai tá todo mundo preso na cadeia,Vereador
['1597405239585296385'],1597405239585296385,@JanjaLula @gilbertogil @Floragil2222 STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vocês todos vai para cadeia e preso,Vereador
['1597405093732978689'],1597405093732978689,"Lula é presidente vereador. Nós, os brasileiros, o elegemos.  Somos mais de 60 milhões.  Feliz Natal pro senhor. https://t.co/DHkPXbFEPM",Vereador
['1597404943870464001'],1597404943870464001,@gleisi STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo vai vai tá tudo preso ficou na cadeia,Vereador
['1597404776177991680'],1597404776177991680,@gleisi STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo ladão vcs lula PT,Vereador
['1597404496069824512'],1597404496069824512,"ABSURDO! Barreiras em sinal de alerta devido as fortes chuvas e tem colega vereador apresentando moção de repúdio a Alexandre de Moraes do STF. 
Confesso que não consigo acreditar. 
Faça-me uma garapa!",Vereador
['1597404465010978817'],1597404465010978817,"Unidade Popular (UP)

Presidente: Leonardo Péricles
Slogan: ""Pelo Socialismo!""
Filiados: 3.561
Fundação: 16 de junho de 2016
Registro: 10 de dezembro de 2019
Número: 80
Não possui nenhum governador, senador, prefeito, deputado federal, estadual ou vereador no Brasil https://t.co/B0uOwKn4Tz",Vereador
['1597404087997583360'],1597404087997583360,@exercitooficial STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo ladão,Vereador
['1597404005231050753'],1597404005231050753,@enriqueescudero Tem aparecido muito ultimamente em meu feed o vereador feriado. Nem o sigo nem o curto,Vereador
['1597403895843561472'],1597403895843561472,@folha STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú folha de São Paulo ladão,Vereador
['1597403673704861696'],1597403673704861696,@itau STF TSE presidente Alexandre Moraes turma do PT lula ladão senador deputado vereador estadual federal são ladão Itaú,Vereador
['1597403056164872192'],1597403056164872192,Vereador de Guaíra no Paraná ameaçou os Generais do Exército. https://t.co/Trxbw26ilX,Vereador
['1597401982842638338'],1597401982842638338,@felipeneto Kkkkk só fala de política vira logo vereador do rj kkkkk,Vereador
['1597401961216675840'],1597401961216675840,"@CARLOSR86493600 @littlestarb E nunca especulou sobre as viagens sem sentido desse vereador federal acompanhando o pai em tudo , o ""pastor"" no velório , o veio da Havan e outras tantos ....",Vereador
['1597401856955023362'],1597401856955023362,"@rosedbarros Só pode estar falando do genocida, do deputado federal,  do senador, do vereador.  Os deitoes que se passam por políticos.",Vereador
['1597401596073504768'],1597401596073504768,me senti um vereador com o tanto de gnt que comprimentei hj,Vereador
['1597401476468715520'],1597401476468715520,Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro. https://t.co/utcf94OluV,Vereador
['1597401269785989120'],1597401269785989120,"@pavao9111 Ele foi quase ""vereador federal"". Kkkk",Vereador
['1597400879367589889'],1597400879367589889,"Nesse momento existe uma empresa privada contratada pelo TSE para espionar as redes através de palavras chaves (denunciado pelo vereador de Curitiba). Soltaram um ataque coordenador para quebrar a confiança.
O Paulo pode também ter sido vítima",Vereador
['1597399424044797953'],1597399424044797953,@Li1Castro @Fabi1000 @ariett @BolsonaroSP @guilherme_amado O curioso caso do vereador federal !!!,Vereador
['1597399347028975616'],1597399347028975616,"Engraçado que essa criatura ganhou como vereador fazendo vídeos sensacionalista e faz até hoje. A valentia é tão grande nas redes sociais, qual motivo de apagar a verdade???? Ele sempre ataca @CamiloSantanaCE @LulaOficial @ptbrasil",Vereador
['1597399176576655360'],1597399176576655360,"Pouco provável que a demissão do DoriVraaaaaaaau não veio do ilustríssimo vereador e sua sombra . Profissionalismo não combina com esses caras . Se o VP e comissão técnica ter liberdade para trabalhar , as coisas vão fluir naturalmente.",Vereador
['1597399096133681153'],1597399096133681153,"@bernardoinvest O problema, ao meu ver, é q foi dada uma importância ao Eduardo q dê fato ele não tem. Seus 4 anos de mandato foram pífios, pessoalmente não acreditava em sua reeleição, mas pesou o sobrenome. Dos filhos só vejo o Carlos como braço forte, mas como vereador e pouco pode atuar.",Vereador
['1597398874486108160'],1597398874486108160,@crisfor2010 Parabéns ao vereador!!! 👏🏻👏🏻👏🏻👏🏻,Vereador
['1597397733941596163'],1597397733941596163,"☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻
*Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro...* https://t.co/AodwYDP9vv",Vereador
['1597397610817794048'],1597397610817794048,"@renancarlos21 @WillLisil Ele ,nem nenhum vereador ,senador pode está junto das manifestações , é pelo Brasil 🇧🇷",Vereador
['1597397508623241216'],1597397508623241216,@FernandoHoliday O trabalho do vereador é chupa ovo de quem tá curtindo a vida no catar 🇶🇦 enquanto o gado toma chuva,Vereador
['1597397175759429633'],1597397175759429633,@FernandoHoliday Falou o vereador Federal.,Vereador
['1597396619691184128'],1597396619691184128,Acabei de ver Vereador professor Silvano Carlos é escolhido melhor Vereador do ano - Clique para ver também ☛  https://t.co/tlM4MGTfo3,Vereador
['1597396467165134848'],1597396467165134848,"“Desenvolve Dourados” vai transformar a cidade, prevê vereador Jânio Miguel https://t.co/vdY9lhrdmm",Vereador
['1597396357723328513'],1597396357723328513,"@yurimourarj Vereador, o sr. está ciente disso: https://t.co/K1XAKcU849",Vereador
['1597396242580918272'],1597396242580918272,"@matgalmn @profsosa13 Pois é,inclusive o conselho tutelar no interior no Brasil,só serve muitas vezes como uma eleição de fachada para ser escada a pessoas se candidatar ao cargo vereador,é como um estagio,na maioria das vezes quem ganha para conselheiro é quem está no grupo politico do prefeito.",Vereador
['1597395718578536448'],1597395718578536448,Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro.@exercitooficial https://t.co/eOiSKrGUOC,Vereador
['1597395175709343746'],1597395175709343746,@Fabi1000 @ariett @BolsonaroSP @guilherme_amado O irmão é vereador no Rio e só fica em Brasília,Vereador
['1597394832682471425'],1597394832682471425,@UOLNoticias Çei. O bolsa família tinha até vereador petista recebendo. Quem fez pente fino foi Bolsonaro. Ele vai tirar a ajuda da pessoa pra conseguir roubar mais.,Vereador
['1597394596392472576'],1597394596392472576,@CarlosBolsonaro não é de onde vc seria o vereador?,Vereador
['1597394521293467648'],1597394521293467648,Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro. https://t.co/aQIcpJL8TD,Vereador
['1597394220285059073'],1597394220285059073,"Alô @TSEjusbr @STF_oficial @alexandre aqui o vereador Hans Leal de Balneário Pinhal inventivando atos antidemocrático e enaltecendo a população que fiquem onde estão, como estradas e frente de quartéis!",Vereador
['1597393473854144512'],1597393473854144512,Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro. Vamos ver se ele tem toda essa força!!!! https://t.co/7F7SpJjE7B,Vereador
['1597393361329328128'],1597393361329328128,"@delucca COM TANTA DIVULGAÇÃO DESSES TERRORISTAS PATRIOTAS, VAI SOBRAR VAGAS PRA VEREADOR NAZISTA, DEPUTADO MILICIANO E MILÍCIA ARMADA!
TEMOS QUE PARAR DE FAZER DIVULGAÇÃO GRATUITA PARA ESSES TERRORISTAS CRIMINOSOS. ESSA GENTE PRECISA SER PRESA!",Vereador
['1597393270531043328'],1597393270531043328,"@Fagundes_Rider Além do @exercitooficial a @marmilbr e a @fab_oficial que compõem as @FFAABrasil deste país, acredito que boa parte dos brasileiros patriotas se juntarão a esta luta, se precisar de mim, só convocar, viajo de🛩️14 bis pro estado PR pra encontrar esse vereador valente. 🪂",Vereador
['1597393121381580800'],1597393121381580800,"@FernandoHoliday Bananinha tá certo, curtindo e sabendo que tem uma meia dúzia de bobo lutando pelas mordomias deles. E não pago seu salário pra defender politiqueiro na Jovem Pano, bora se mexer, vereador! Tem muito problema na cidade, mas entendo não conhecer eles... falta o hábito de TRABALHAR",Vereador
['1597392546363510785'],1597392546363510785,@MauricioRicardo Pior que aqui em Curitiba é capaz dele se eleger vereador nas próximas eleições.,Vereador
['1597392413869625344'],1597392413869625344,Vereador de Guaíra no Paraná ameaçou os Generais do Exército façam este vídeo chegar até o Comando do Exército Brasileiro. https://t.co/clBNkRHiKX,Vereador
['1597391681870909440'],1597391681870909440,depois que mainha disse que vini jr parece com um certo vereador daqui eu não esqueci mais da imagem,Vereador
['1597391340433977345'],1597391340433977345,@CarlosBolsonaro Melhor que vereador 🤮⚖️,Vereador
['1597391325183488000'],1597391325183488000,"@CarlosBolsonaro Agora ele é médico? Além de comedor de gente é médico também?
Me poupe e vai fazer algo para ver de bom para o RJ, porque você é o único Vereador federal que eu conheço.",Vereador
['1597390923947986944'],1597390923947986944,@FernandoHoliday Hey vereador. Não tem nome de rua pra aprovar não? Vamos trabalhar vamos,Vereador
['1597390563309125632'],1597390563309125632,"Caro vereador Marcon e deputado federal eleito! Sou de Caxias e aguardo sua posse para ver e ouvir o amigo falar por nós. Parabéns, o país ganhou o grande líder Maurício Marcon👍👏💪🙏🙏 https://t.co/vX3Ua5QYyA",Vereador
