edit_history_tweet_ids,id,text,topic
['1597390036294856704'],1597390036294856704,"Continuem orando pra pneus, mandando sinais pra ETs, se pendurando em caminhões, tomando sol e chuva mesmo porque Eduardo Bolsonaro está de boa assistindo a Copa no Qatar, o Malafaia está de férias num resort no Nordeste, Ricardo Salles curtindo em Fernando de Noronha e +",Ricardo Salles
['1597382321493409792'],1597382321493409792,"@Bruno_sonaque @rickgoes35 @Fabiobaroni7 @AlexanderBrasil Estão lá pq não têm nada na cabeça e seus cérebros são terceirizados para gente como Eduardo Bozo q está curtindo a Copa,  Malafaia q está num resort na Bahia, Ricardo Salles em FernandodeNoronha e blogueiros Bolsominions todos na Florida🤣 Na boa, parem de ser idiotas úteis.",Ricardo Salles
['1597379563704967170'],1597379563704967170,@desmentindobozo Faltou Ricardo Salles em Noronha,Ricardo Salles
['1597378131886997505'],1597378131886997505,@_lsmaia Que isso Ricardo Salles,Ricardo Salles
['1597375474510229504'],1597375474510229504,"@forumpandlr O ""salvador"" do planeta pra ele é Ricardo Salles kkkkk

Enfim a hipotenusa",Ricardo Salles
['1597370089334247424'],1597370089334247424,@musadosmeme @MathSerdeira11 acho esse biscoito parecido com o Ricardo Salles https://t.co/0Juu497JR7,Ricardo Salles
['1597367865157779458'],1597367865157779458,@EdsonFilho74 E Ricardo Salles em Fernando de Noronha 🫣,Ricardo Salles
['1597364977010376707'],1597364977010376707,"@Savagefiction Não existe extrema direita.Existe sim, um grupo, q percebeu q brasileiro é igual vaca de presépio.Basta tocar o berrante,q seguem como boiada.Palavras de Ricardo Salles,eleito pela boiada.👏👏👏👏👏",Ricardo Salles
['1597362271017058304'],1597362271017058304,"@delucca Acabo de ver que Ricardo Salles e esse Sr. da gaita, que não lembro o nome, são um casal",Ricardo Salles
['1597361997137727488'],1597361997137727488,"@delucca Ricardo Salles e Gilson Machado juntinhos em Noronha, hmmmmmmmmmmmmmmmmmmmm",Ricardo Salles
['1597361758553137153'],1597361758553137153,"@Dfitzjemma @RubiaRaquel5 @Jujuca1987 @bellafalconi Ricardo Salles em Noronha, a pistoleira deu rolê nos states…",Ricardo Salles
['1597361448107536384'],1597361448107536384,"@ariellediasbr Se tivesse alguma ameaça ao Brasil, o Bananinha estaria no Catar? Ricardo Salles estaria em Fernando de Noronha? Malafaia de férias em Pernambuco? 

ACORDEM PATRICHACOTAS! 

Aceitem a derrota! Sigam suas vidas e torçam por um Brasil melhor e unido para todos!",Ricardo Salles
['1597361328611807232'],1597361328611807232,"@eduardoafvieira Se tivesse alguma ameaça ao Brasil, o Bananinha estaria no Catar? Ricardo Salles estaria em Fernando de Noronha? Malafaia de férias em Pernambuco? 

ACORDEM PATRICHACOTAS! 

Aceitem a derrota! Sigam suas vidas e torçam por um Brasil melhor e unido para todos!",Ricardo Salles
['1597360901510041600'],1597360901510041600,"@RTdaFlaTT Se tivesse alguma ameaça ao Brasil, o Bananinha estaria no Catar? Ricardo Salles estaria em Fernando de Noronha? Malafaia de férias em Pernambuco? 

ACORDEM PATRICHACOTAS! 

Aceitem a derrota! Sigam suas vidas e torçam por um Brasil melhor e unido para todos!",Ricardo Salles
['1597355978550231042'],1597355978550231042,"@AaCacau @JoaquinTeixeira Ahahahahaha essa ultrapassou todos os limites da lambeção minion!Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar...e os Minions... https://t.co/qzUOcV24o3",Ricardo Salles
['1597355747578609664'],1597355747578609664,"@flaviocostaf @BolsonaroSP @tarcisiogdf @onyxlorenzoni @jorginhomello @Manato_es @acmneto_ @wilsonlimaAM O Ricardo Salles também tirou uma selfie em Fernando de Noronha hoje, saca só o sofrimento do coitado. Malandro é malandro e mané tá na porta do quartel... https://t.co/BW9L7EDoCP",Ricardo Salles
['1597355644180639744'],1597355644180639744,"@delucca Tira o Ricardo Salles de Noronha, pelamor!!!!!",Ricardo Salles
['1597355592032849921'],1597355592032849921,"@JoaquinTeixeira Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar; https://t.co/GtFPc1QxvB",Ricardo Salles
['1597355578967592961'],1597355578967592961,"@Solange02940028 Enquanto isso, Bananinha, Malafaia, Ricardo Salles e Rogério Marinho passeiam.",Ricardo Salles
['1597354871111680002'],1597354871111680002,"@Cristin44103516 @PATRlOTAS Brava gente que doideira...
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime.... https://t.co/wAyVINXt8j",Ricardo Salles
['1597353487326916608'],1597353487326916608,"Alguém sabe onde ficam os quartéis onde estão acampados Eduardo Bolsonaro, Silas Malafaia e  Ricardo Salles? https://t.co/RdH49JjuKC",Ricardo Salles
['1597348328827604992'],1597348328827604992,Alguém sabe por onde anda o Ricardo Salles ?,Ricardo Salles
['1597346489319100416'],1597346489319100416,@ZanaRat20467806 @engnewton @AndreJanonesAdv KKKKKK SURREAL RICARDO SALLES CURTINDO A ''NATUREZA'' ISSO É TÃO SEM LÓGICA!!,Ricardo Salles
['1597342666689482752'],1597342666689482752,"@MarnyAcordeon @Valdecirdelecl1 Não! No Governo Bolsonaro o foco foi ouro como pagamento de propina, Ricardo Salles facilitando carregamento ilegal de madeira para os EUA… mas a Regina Duarte, ex secretária de cultura do Bolsonaro está na lista de artistas que acessaram a lei Rouanet e não prestaram contas😱",Ricardo Salles
['1597341781368385536'],1597341781368385536,"Silas malafaia em resort, Eduardo Bolsonaro no catar, Ricardo Salles em Fernando de Noronha,  Bolsonaro aparentemente trancado em casa e nem quer falar com o eleitorado. E os TROUXAS, pegando sol, chuva, enfrentando fome, cansaço, com medo do comunismo que não vai acontecer.",Ricardo Salles
['1597339999825186816'],1597339999825186816,"@octavio_guedes Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/x9gWb35GdK",Ricardo Salles
['1597338776397041664'],1597338776397041664,"@michellefcs2 Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/Ka3ZDoPniC",Ricardo Salles
['1597335036189380608'],1597335036189380608,"@da_museu Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/NrdaMcnP0e",Ricardo Salles
['1597334917041786880'],1597334917041786880,"@andrizek Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/9EFAOcMI4Y",Ricardo Salles
['1597334705317490688'],1597334705317490688,"@lazarorosa25 Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/cQCzNZYrVU",Ricardo Salles
['1597334582852227073'],1597334582852227073,"@EdmaVozinha @BrutusVitao @oiIuiz Acabei de ver no seu perfil qque vc nao criticou o Eduardo Bolsonaro, nao reclamou da corrupção na saude e na educação e adora o Ricardo Salles. . Será que nao adora bandido mesmo ?? Hahaha",Ricardo Salles
['1597334542066806786'],1597334542066806786,"@UOLNoticias Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/xOWSbPzgIQ",Ricardo Salles
['1597333147964026880'],1597333147964026880,"@brunogagliasso Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/dyw7Y9V54W",Ricardo Salles
['1597332894137339905'],1597332894137339905,"@PATRlOTAS Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/bCtARtpSaO",Ricardo Salles
['1597332739455619074'],1597332739455619074,"@jairmearrependi Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/NnHtHegGh9",Ricardo Salles
['1597332507879706625'],1597332507879706625,"@77_frota Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/836jKoEl4K",Ricardo Salles
['1597332306402095105'],1597332306402095105,"@kalliloliveira_ Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/bnXWytFwsu",Ricardo Salles
['1597332197161447425'],1597332197161447425,"@DamaresAlves Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/VNJRzFa0o6",Ricardo Salles
['1597329645766332416'],1597329645766332416,@AdelaideOrtiz9 @MarinaSilva Ok. Já reclamou tb com o ex ministro Ricardo Salles??? Ou sua indignação é seletiva??? Preguiça dessa gente 😴,Ricardo Salles
['1597318691334787073'],1597318691334787073,"📍Ricardo Salles: Noronha
📍Ministro sanfoneiro: Noronha
📍 Silas Malafaia: resort em Pernambuco
📍 Eduardo Bolsonaro: Catar
📍 Patriota: na porta do quartel pegando leptospirose
📍 Lula: em Brasília com a equipe de transição https://t.co/oCkVe5e8Bw",Ricardo Salles
['1597316265668136961'],1597316265668136961,"Ricardo Salles tá em Noronha, parceiro!
NORONHA!
E não é na porta de nenhum quartel não. É na praia, curtindo um descanso.
Mas fiquem só mais 72 horas. Só falta isso pra faltarem mais 72 horas.
SELVA! https://t.co/oCkVe5e8Bw",Ricardo Salles
['1597314683236913152'],1597314683236913152,"@SigaGazetaBR ele e a direita toda tão cagando p/ os manifestantes
ricardo salles, nikolas, etc, tudo com o rabin entre as pernas, mas a desculpa é q podem ser cassados, enfim, medrosos e covardes",Ricardo Salles
['1597313781314760706'],1597313781314760706,NÃO A RICARDO SALLES NO MEIO AMBIENTE DE SÃO PAULO - Assine a petição! https://t.co/yIT50DuTzp via @change_br,Ricardo Salles
['1597313558496575488'],1597313558496575488,"@HonoratoKeyboad @TioLaser @UOLNoticias Tem essa também

https://t.co/aKdrWgDJkp",Ricardo Salles
['1597312286318030848'],1597312286318030848,"Quem estimula atos terroristas no Brasil:
- Malafaia num resort em Pernambuco;
- Ricardo Salles aproveitando as praias de Fernando de Noronha;
- Eduardo Bolsonaro curtindo jogo no Catar;

E o ""patriota"" de araque tomando chuva na porta de quartel enquanto comete crime. 🤡🤡 https://t.co/bRpXv3GN92",Ricardo Salles
['1597290406365917184'],1597290406365917184,@bellamandrade2 @AndreJanonesAdv Ele Desmaiou Para Não Levar Um Soco Do Ricardo Salles. Kkkkkkkkk,Ricardo Salles
['1597281108898766849'],1597281108898766849,"@Geandra50357262 @mirianrenatabf @CoeliMendes @EmersonBolzani @GFiuza_Oficial Pq bom era Ricardo Salles falando ""passar a boiada""
Pq bom é Guedes com economia caindo dia sim, dia também.
Pq bom é trocar de ministro da saúde 3x durante a pandemia, até achar um que aceite cloroquina.
Bom é país passando fome:
https://t.co/cweFJqj9Z5",Ricardo Salles
['1597262698622111744'],1597262698622111744,@Luisa41232363 @tsvesp @s_nelsino @FelipeJaguarib2 @MarcosUchoa_ Milton Ribeiro: acusado de corrupção. Ricardo Salles: acusado de tráfico ilegal de madeira. Pazuello: investigado por incompetência na tragédia de Manaus. Ernesto Araújo: demitido por destruir a diplomacia brasileira. Weintraub: fugiu pra não ser preso. Não tá tão diferente assim,Ricardo Salles
['1597259626109861890'],1597259626109861890,"@EdsomLongo @ptbrasil Oq os ministros do bozo fizeram de bom:

Milton ribeiro:deu ouro como propina para pastores.

Ricardo Salles: envolvido com um esquema de madeira ilegal.",Ricardo Salles
['1597255072664014848'],1597255072664014848,"@fra_amando Normalmente eu concordaria, mas pro cara ser demitido em pleno governo Ricardo Salles por assedio o cara deve ter puntado o sete",Ricardo Salles
['1597249675425304576'],1597249675425304576,Prefeitura oferece isenção de impostos para trazer Ricardo Salles para Joinville,Ricardo Salles
['1597234840591798274'],1597234840591798274,Alguém tem notícias do Ricardo Salles?,Ricardo Salles
['1597231555277074432'],1597231555277074432,"pois é bem que eu achava estranho que toda vez que o nome do David era citado no meu cc a conversa descambava para uma mulher contando uma história cabeludíssima na beirada do assédio

parece que a postura no carguinho de indicação no MMA do Ricardo Salles não foi diferente https://t.co/GOmPvRMLsG https://t.co/xnGmzFUA2Q",Ricardo Salles
['1597229273320148993'],1597229273320148993,"Fui comprar velas pro meu bolo e não tinha a de 2, só a de 7. Aí inventei de colocar 20 velas daquela fina e o 7 do lado, pra fazer 27. 

A fogueira em cima do bolo. Selo Ricardo Salles de aprovação. https://t.co/7LjyivuuRs",Ricardo Salles
['1597229037822570496'],1597229037822570496,eu sonhei que xingava o anti ministro Ricardo Salles hoje,Ricardo Salles
['1597226914036748289'],1597226914036748289,"David Boutsiavaras, que a galera conheceu aqui como @ Zambinos e foi assessor do Ricardo Salles está sendo investigado na Corregedoria do Ministério do Meio Ambiente por ""suspeita de assédios contra funcionárias"" segundo a Istoé: https://t.co/AX06wIiJjS https://t.co/ME7XD9Y9sc",Ricardo Salles
['1597215299941457920'],1597215299941457920,@gustavonunesrio kkkkkkkkkk aquela vez q ele se despediu do ricardo salles falando de FLORESTAS ENCANTADAS,Ricardo Salles
['1597204758279950336'],1597204758279950336,"Vc sabia? Bolsonaro disse: 'Se porventura isso [denúncia de corrupção] ocorrer nós tomaremos as medidas cabíveis.'. Porém o min. do turismo é envolvido com candidaturas laranja e Ricardo Salles é suspeito de enriquecimento ilícito 
 https://t.co/kXBtMdqgmd",Ricardo Salles
['1597195962589450247'],1597195962589450247,"@Oliveira260765 @ciro_nogueira É só não nomear tipos como Weintraub, Pazuello, Sérgio Camargo, Damares, Ricardo Salles, Mario Frías, que já está bom.
O dedo do bozó é muito podre!",Ricardo Salles
['1597178626847670272'],1597178626847670272,Cadê o Ricardo Salles?? Será que o Alckimn vai chamá-lo para o Meio Ambiente? Desembarcou??,Ricardo Salles
['1597171402909437955'],1597171402909437955,"@ThaisefqR @pastorgeremias @o_antagonista Parece papo de louco, no resultado das eleições Lula foi eleito pela maioria, ninguém roubou ninguém, se houvesse fraude a Damares, Tarcísio, Mario Frias, Ricardo Salles e muitos outros pilantras não teriam sido eleitos. Posso reclamar que Haddad não foi eleito? Pensa!",Ricardo Salles
['1597169581235527680'],1597169581235527680,"=RICARDO SALLES DEPOIS DE ELEITO SUMIU DAS REDES
TA,QUIETO
ACHO QUE PERDI MEU VOTO
O CARA VAZOU",Ricardo Salles
['1597084681614200834'],1597084681614200834,"@elianalaborda20 @colorada_gaucha @claudioamb7 @ciro_nogueira O PT 'fraudou' as urnas para eleger Moro, Deltan Pilantrol, Aécio Neves, Damares, Magno Malta, Pazuello, Ricardo Salles, Mourão, Nikolas Ferreira, Carla Zambelli, Bia Kicis, Tarcísio de Freitas, Zema, Cláudio Castro...  🤡🙃",Ricardo Salles
['1597080062427566080'],1597080062427566080,"@Pietro_Salles @desmunheca Isso porque Marx inclusive ressaltava o caráter científico dss pesquisas e reflexões de Smith e Ricardo, por exemplo, apesar de ideologicamente defenderem o capitalismo como sistema harmônico...",Ricardo Salles
['1597042555883225089'],1597042555883225089,"@juan_c_matos @neymarjr @jairbolsonaro Por isto vc é do NOVO. Identificação com o bolsonarismo nao precisa ser 100%. Veja o Amoedo: 
1) apoiou o Miliciano em 2018
2) disse em 2018 que ""o Ricardo tem a cultura e os valores do NOVO""... Se referindo ao cand a federal 3006... Ricardo Salles.
Ta no DNA de vcs...",Ricardo Salles
['1597026026932277249'],1597026026932277249,"@Pri_Br22 Mas ele não vai, quem gosta dele o Ricardo Salles, só agita chega na ele foge, este é outro saltitante...",Ricardo Salles
['1597009416158515200'],1597009416158515200,"🚨🚨SE NÃO FOR AGORA NÃO HAVERÁ 2026🚨🚨
Carla Zambelli (SP) 
Eduardo Bolsonaro (SP) @BolsonaroSP 
Ricardo Salles (SP) @rsallesmma 
Capitão Derrite (SP) @capitaoderrite 
Pastor Marco Feliciano (SP) @marcofeliciano 
Rosana Valle (SP) @DepRosanaValle",Ricardo Salles
['1597008547912437760'],1597008547912437760,"@LeilaneNeubarth @gilbertogil Concordo plenamente. 
Qualquer ser humano merece respeito. 
Independentemente de sua raça, de sua ideologia, de qualquer coisa.

Então vamos respeitar Gilberto Gil.
Assim como:
Neymar,
Regina Duarte,
Nicholas Ferreira,
Ricardo Salles,
Carla Zambezi,
Michelle e Jair Bolsonaro.",Ricardo Salles
['1597000061632000000'],1597000061632000000,"@reporterenato Ser ex ministro não é mérito nenhum no Brasil. Ou você também vai defender tão ferrenhamente o Ricardo Salles, que também foi ex ministro…?",Ricardo Salles
['1596989371223527424'],1596989371223527424,Encontrei o Ricardo Salles no tinder https://t.co/CgMAeBF4uC,Ricardo Salles
['1596981040492396544'],1596981040492396544,"@marcosdgb1 @ariana_carioca Do jeito que ele ficou assustado quando o Ricardo Salles foi pra cima dele, sei não. Vai apanhar muito nas ruas",Ricardo Salles
['1596948123934302208'],1596948123934302208,"@Floragil2222 Não tem nem o que comentar. Essa gente tem como pensador olavo de carvalho. Como escritor, daniel silveira. Como ministro da saude pazuelo. Como ministros da educação weintraub, ribeiro e seus pa$tore$. E no meio ambiente ricardo salles. Show de horror, odio e ignorância!",Ricardo Salles
['1596946116104187906'],1596946116104187906,"@realpfigueiredo estou te estranhando
Ricardo Salles José Maria até vc???
não me decepcione",Ricardo Salles
['1596942516020187136'],1596942516020187136,Meu sonho: ver Ricardo Salles na cadeia! https://t.co/3G5lQGm6Ed,Ricardo Salles
['1596938569247240192'],1596938569247240192,Alguém sabe onde está o Ricardo Salles!🤔,Ricardo Salles
